uses_wellness_apps,mindfulness_minutes_per_day,sleep_quality,stress_level,sleep_duration_hours,caffeine_intake_mg_per_day,gaming_hours,entertainment_hours,phone_usage_hours,laptop_usage_hours,gender,daily_screen_time_hours,mood_rating,physical_activity_hours_per_week,mental_health_score,weekly_depression_score,social_media_hours,work_related_hours
True,12.4,3.0,8,7.7,199.9,1.5,1.5,2.3,2.3,Male,5.7,1.2,0.5,54.0,9.0,4.5,3.9
False,13.5,4.0,5,8.0,182.3,1.5,1.9,0.9,1.6,Female,2.9,5.9,3.5,66.0,8.0,3.1,3.8
True,15.5,4.0,3,6.6,170.0,1.4,2.3,2.9,0.0,Female,4.0,6.8,4.8,81.0,4.0,2.2,3.2
True,17.0,4.0,4,7.6,122.7,1.8,1.3,2.0,2.6,Male,5.7,5.7,3.9,74.0,2.0,2.8,3.7
False,28.6,4.0,5,7.0,64.2,2.3,1.2,1.7,1.6,Female,5.8,7.2,6.0,72.0,8.0,3.4,3.6
True,8.6,3.0,9,6.3,242.1,1.5,1.8,2.0,2.3,Male,7.7,1.2,1.9,57.0,9.0,4.5,4.1
True,11.3,3.0,10,7.5,181.3,1.6,0.8,1.6,1.3,Female,6.9,1.0,0.0,46.0,15.0,4.5,4.0
True,15.2,4.0,5,7.4,156.7,2.1,2.6,0.2,3.3,Male,5.3,5.2,3.8,65.0,11.0,3.2,3.3
False,21.3,4.0,7,7.8,141.7,1.4,1.2,2.0,1.1,Male,5.5,3.2,3.3,70.0,6.0,3.8,4.1
True,28.6,4.0,3,7.2,151.7,1.9,2.5,1.7,0.0,Female,4.0,8.7,6.5,79.0,4.0,2.5,3.0
False,32.4,3.0,3,7.5,69.0,2.5,1.4,1.1,0.5,Male,3.6,6.5,5.8,73.0,1.0,2.3,3.0
False,17.2,4.0,6,6.6,123.5,1.5,0.2,3.0,2.1,Male,4.6,4.3,1.4,64.0,3.0,3.9,3.9
False,25.8,4.0,3,8.4,133.3,1.9,2.3,2.6,1.7,Female,4.9,6.8,4.2,64.0,5.0,2.0,3.0
False,7.3,3.0,10,6.4,166.4,0.9,0.0,4.2,1.4,Other,7.5,1.0,0.7,48.0,12.0,4.5,3.7
False,16.1,4.0,2,7.1,146.8,2.5,3.0,2.8,0.4,Male,3.8,8.4,4.1,87.0,3.0,1.5,2.0
False,22.3,4.0,7,7.0,96.5,0.4,2.2,1.4,1.5,Male,3.6,2.5,1.3,65.0,7.0,4.3,3.8
True,11.0,5.0,8,7.5,185.1,0.8,1.3,1.2,1.5,Male,4.7,1.9,0.6,62.0,8.0,4.1,3.8
True,19.7,4.0,7,7.0,118.9,1.2,1.4,1.6,1.5,Female,4.5,3.4,0.8,61.0,11.0,3.8,3.8
False,17.0,4.0,3,7.9,109.8,1.5,1.2,1.4,2.1,Male,5.2,6.0,4.0,81.0,1.0,2.3,2.8
False,12.7,3.0,8,7.4,45.0,1.0,0.9,2.1,1.7,Female,6.7,2.6,0.4,51.0,11.0,4.1,3.8
False,26.8,4.0,6,6.7,161.6,0.6,1.0,0.6,1.2,Other,5.0,3.1,1.6,66.0,7.0,3.8,3.6
False,8.5,4.0,8,7.8,179.2,0.5,1.1,2.6,0.4,Male,4.9,3.1,1.4,58.0,7.0,4.4,3.8
True,8.8,3.0,9,7.4,173.7,0.2,1.3,2.1,3.0,Male,8.9,2.1,1.2,56.0,15.0,4.3,3.9
False,24.7,4.0,5,6.8,243.6,1.7,2.1,2.5,3.7,Male,6.9,3.5,3.3,62.0,9.0,3.5,3.8
False,12.2,4.0,5,6.7,135.3,1.2,1.3,1.0,3.4,Male,5.2,5.4,2.9,70.0,8.0,2.9,3.8
False,21.6,5.0,7,7.7,122.7,1.9,1.6,2.2,2.3,Female,4.3,2.7,2.9,65.0,11.0,4.2,4.1
False,5.2,4.0,10,7.8,123.1,0.9,0.9,3.2,0.0,Male,4.2,1.0,0.0,54.0,12.0,4.5,3.9
False,16.0,4.0,7,7.0,31.9,1.0,1.2,1.2,0.0,Male,4.3,2.9,0.9,49.0,7.0,4.2,3.7
True,24.5,4.0,1,8.1,135.7,2.6,2.7,1.2,0.9,Female,2.8,9.1,4.0,80.0,2.0,1.0,1.0
True,13.8,4.0,4,6.8,152.8,1.2,1.4,2.6,1.4,Male,6.7,4.3,6.8,74.0,4.0,2.5,3.5
True,27.5,5.0,3,8.2,212.3,2.2,2.8,1.1,1.4,Female,3.1,5.0,3.9,76.0,4.0,2.1,3.0
False,14.6,4.0,10,6.3,145.2,1.1,0.7,1.8,1.7,Male,7.0,1.4,0.0,55.0,16.0,4.5,4.0
True,24.0,4.0,4,7.4,164.6,1.7,1.8,3.3,0.0,Female,1.9,5.9,3.5,83.0,2.0,3.1,3.4
False,8.4,3.0,9,7.1,222.5,0.9,1.2,1.2,3.3,Female,6.9,1.0,0.4,57.0,15.0,4.5,4.2
False,6.0,4.0,10,6.6,95.4,1.1,0.7,3.4,3.2,Female,7.5,1.0,0.4,49.0,11.0,4.5,4.1
False,28.6,4.0,4,7.6,247.1,1.2,1.8,1.7,0.1,Female,3.2,5.6,2.1,64.0,4.0,2.8,3.5
True,18.9,4.0,8,7.5,140.9,1.3,1.4,1.0,0.0,Male,3.1,1.0,2.0,60.0,12.0,4.5,3.7
True,31.1,5.0,1,7.6,178.5,2.6,2.5,2.5,1.4,Male,2.7,8.7,6.7,96.0,0.0,0.8,1.6
False,9.1,4.0,6,6.7,244.5,1.8,1.4,2.1,2.9,Female,8.1,3.7,2.3,64.0,10.0,3.3,3.8
False,7.2,4.0,9,6.7,203.6,1.2,2.1,2.0,1.5,Female,5.9,1.0,0.0,60.0,13.0,4.5,3.9
False,14.3,4.0,9,7.4,211.5,1.0,1.2,1.3,1.8,Male,5.3,1.0,0.4,41.0,16.0,4.5,4.0
True,11.2,4.0,8,7.1,211.4,1.1,1.9,2.1,1.0,Male,6.6,1.8,3.0,62.0,10.0,4.5,3.8
True,12.4,4.0,7,7.0,187.9,1.3,1.4,0.2,1.7,Male,3.5,3.8,0.6,61.0,9.0,4.3,4.0
False,22.8,5.0,2,8.0,131.8,2.7,2.3,2.2,2.5,Male,4.7,9.1,3.8,86.0,2.0,1.8,2.7
False,13.0,4.0,10,7.0,109.5,1.0,1.3,3.2,2.0,Male,8.7,1.0,0.3,49.0,17.0,4.5,3.9
False,20.6,4.0,7,7.7,150.2,1.3,1.8,0.4,2.1,Female,5.6,2.2,3.7,59.0,10.0,4.2,3.9
False,18.3,4.0,3,7.0,167.5,2.0,2.8,1.6,0.0,Male,4.3,7.1,3.1,80.0,4.0,2.4,2.9
False,25.1,3.0,5,5.9,144.8,2.1,1.2,1.2,3.9,Male,7.9,4.5,4.1,51.0,8.0,3.1,3.7
True,20.1,4.0,2,8.5,51.5,2.5,3.2,0.6,0.0,Female,2.9,8.5,7.0,77.0,6.0,1.6,2.5
True,18.9,5.0,1,7.9,87.6,3.2,2.6,0.2,1.7,Female,1.5,7.1,5.0,84.0,0.0,0.7,1.4
True,31.0,5.0,4,7.8,258.5,2.1,1.6,0.9,1.3,Female,3.4,5.8,2.0,71.0,6.0,2.8,3.6
False,11.2,3.0,9,7.5,115.1,1.2,1.4,1.8,1.4,Female,5.6,2.1,0.0,57.0,14.0,4.5,3.7
True,20.3,3.0,6,7.4,87.2,1.7,1.4,3.0,2.5,Male,6.2,4.3,3.0,69.0,9.0,3.4,3.9
False,17.0,4.0,2,7.2,136.2,2.6,2.8,0.6,0.7,Female,2.4,9.5,5.2,79.0,1.0,1.5,2.4
True,14.5,4.0,3,6.6,120.1,1.5,2.0,2.3,1.0,Female,6.6,5.3,3.1,65.0,5.0,2.5,3.4
False,27.4,4.0,4,7.0,96.7,1.6,1.4,2.2,0.2,Male,3.8,5.2,2.3,69.0,6.0,2.7,3.3
False,12.5,4.0,10,7.2,216.2,1.1,0.8,3.5,2.7,Female,8.2,1.0,0.0,46.0,15.0,4.5,4.3
False,23.2,3.0,5,6.8,158.4,1.5,0.5,2.5,1.8,Female,5.4,5.1,2.3,60.0,4.0,3.7,3.9
False,15.2,4.0,7,6.3,89.5,1.4,1.4,2.6,2.2,Male,7.1,3.9,0.9,55.0,8.0,4.2,4.1
True,13.6,3.0,10,6.5,91.9,0.8,1.0,2.6,2.4,Male,8.8,1.0,0.9,51.0,18.0,4.5,4.0
False,9.0,4.0,7,7.0,104.3,0.3,2.2,1.2,3.7,Male,6.9,1.9,0.7,56.0,4.0,4.2,4.2
False,13.0,4.0,10,7.2,170.9,0.9,1.2,1.5,3.5,Male,6.1,1.0,0.0,49.0,16.0,4.5,3.8
True,12.4,4.0,7,6.6,152.1,1.3,1.7,3.0,1.9,Male,8.7,3.1,3.3,56.0,8.0,4.0,4.0
True,25.3,4.0,6,7.8,205.5,1.2,1.5,0.2,1.7,Female,3.4,3.4,0.0,61.0,4.0,3.8,4.2
False,12.6,3.0,6,8.0,86.1,0.8,1.4,1.4,0.9,Male,5.0,3.8,1.8,65.0,7.0,3.8,3.7
False,9.9,3.0,7,7.4,111.6,1.3,1.6,0.8,2.3,Female,4.9,1.7,3.5,66.0,7.0,4.4,4.0
False,17.7,5.0,4,8.0,170.7,1.9,1.9,2.2,2.3,Female,4.5,7.3,3.4,79.0,10.0,3.3,3.2
True,23.0,4.0,1,8.0,94.2,2.6,2.3,1.6,0.7,Female,2.5,9.4,5.8,79.0,0.0,1.0,1.7
True,25.5,4.0,4,6.9,132.7,2.9,1.7,2.6,2.3,Female,5.2,6.2,4.5,79.0,1.0,2.8,3.3
True,10.5,3.0,7,6.6,101.6,0.5,2.1,1.9,2.6,Male,7.9,1.7,1.7,50.0,12.0,4.2,3.8
True,19.3,5.0,3,7.2,98.2,1.7,2.4,0.6,0.3,Male,2.7,8.0,7.1,68.0,6.0,2.4,2.9
False,31.0,5.0,1,7.6,212.6,2.9,2.7,0.7,1.7,Female,2.8,8.6,2.3,80.0,2.0,0.9,1.2
True,20.4,4.0,2,7.4,140.1,2.4,2.1,2.0,1.4,Female,3.5,9.7,5.4,86.0,0.0,1.6,2.3
True,23.3,4.0,2,7.9,98.0,2.2,2.9,1.3,1.5,Female,3.0,7.7,4.4,73.0,0.0,1.5,2.4
False,6.3,5.0,10,7.3,16.3,0.7,0.0,1.5,0.5,Male,4.9,1.0,0.6,47.0,9.0,4.5,3.9
True,14.7,4.0,3,7.7,157.8,1.5,1.8,2.8,0.0,Female,3.5,6.0,5.4,73.0,1.0,2.1,2.5
True,29.8,4.0,3,6.8,182.8,2.4,2.2,2.7,0.7,Male,4.6,5.9,4.8,85.0,5.0,2.3,3.1
False,6.8,3.0,9,7.4,122.4,1.0,1.6,3.6,0.5,Female,5.8,2.0,0.9,55.0,11.0,4.5,4.3
True,32.2,4.0,4,7.4,194.0,2.0,1.5,1.7,1.9,Other,2.7,5.9,3.7,73.0,5.0,2.6,3.1
False,12.1,4.0,10,7.1,75.6,0.5,1.0,1.4,1.9,Male,5.6,1.4,0.0,43.0,11.0,4.5,4.1
False,12.8,3.0,10,6.8,205.1,1.6,0.4,2.4,1.8,Female,7.2,1.0,0.0,43.0,13.0,4.5,4.5
True,21.7,4.0,4,8.2,84.8,2.0,1.8,1.5,0.0,Male,4.0,4.8,3.6,80.0,3.0,3.0,3.3
True,17.3,4.0,3,6.8,169.9,1.8,2.5,1.5,0.3,Male,4.7,6.4,3.9,75.0,8.0,2.4,3.0
True,31.6,5.0,4,7.8,129.4,2.0,1.6,1.8,0.8,Female,4.1,4.4,3.4,73.0,4.0,3.0,3.3
False,26.6,4.0,6,7.3,162.4,1.4,2.1,3.5,1.5,Female,5.7,3.8,2.9,65.0,9.0,3.9,4.0
True,35.3,4.0,3,6.6,161.1,2.4,2.2,2.6,1.1,Female,5.4,7.9,3.9,73.0,2.0,2.8,3.2
True,18.6,3.0,4,6.9,145.5,1.6,2.0,2.7,1.8,Female,7.6,7.1,4.4,76.0,8.0,2.4,3.2
True,15.6,4.0,6,6.2,190.9,0.8,1.6,3.4,2.6,Female,5.7,2.3,1.5,62.0,8.0,4.3,3.8
False,13.2,4.0,7,8.1,194.3,0.5,0.8,2.8,0.4,Female,5.5,1.2,0.7,53.0,7.0,4.4,3.7
True,14.0,5.0,4,7.5,180.9,1.5,2.1,1.0,0.4,Female,2.8,5.4,2.8,70.0,5.0,3.3,3.3
False,13.3,3.0,9,7.5,162.4,0.4,1.5,2.8,1.6,Male,8.1,1.0,1.0,48.0,13.0,4.5,3.8
False,25.3,4.0,5,7.8,133.7,1.7,1.5,2.9,1.4,Other,6.8,6.0,2.8,66.0,4.0,3.3,3.5
False,19.1,4.0,8,6.9,13.1,0.9,1.1,2.6,2.3,Male,6.0,1.8,1.3,57.0,8.0,4.3,3.8
False,22.8,5.0,3,7.5,108.4,1.6,2.1,1.8,1.5,Female,4.4,6.5,6.8,77.0,4.0,2.0,3.0
True,12.1,4.0,4,7.1,153.9,2.1,1.5,2.5,3.4,Male,7.5,7.0,4.6,66.0,7.0,2.8,3.7
True,15.4,4.0,6,8.3,123.4,1.3,0.7,2.0,0.0,Male,5.3,4.1,2.2,64.0,8.0,3.6,3.6
False,11.9,5.0,6,7.4,123.8,1.2,2.4,1.1,2.4,Male,3.7,3.2,1.3,68.0,8.0,3.7,3.6
True,29.2,5.0,1,7.5,24.8,3.4,3.1,1.3,1.7,Female,3.6,8.1,4.1,83.0,0.0,0.7,1.4
False,30.9,4.0,2,7.1,242.3,2.7,2.2,2.6,0.0,Male,1.4,6.9,3.2,76.0,0.0,1.7,2.2
False,21.4,4.0,3,7.1,179.2,2.1,1.8,1.2,0.0,Male,3.6,7.3,5.8,78.0,7.0,2.3,2.8
True,32.2,4.0,3,7.1,60.8,2.1,2.2,1.3,0.3,Female,5.4,7.6,4.1,74.0,5.0,2.3,3.0
False,12.4,3.0,10,7.4,57.8,0.5,1.2,2.7,2.8,Female,9.3,1.6,0.0,43.0,13.0,4.5,4.0
False,8.1,4.0,10,8.0,117.2,0.5,0.8,2.1,2.7,Male,7.0,1.0,0.5,46.0,6.0,4.5,3.9
False,13.5,4.0,3,7.8,152.6,1.6,2.2,2.5,1.4,Male,3.9,7.6,2.5,75.0,5.0,2.3,3.2
False,20.8,4.0,3,7.8,189.3,1.3,1.8,0.9,1.1,Male,2.8,6.0,2.5,69.0,3.0,2.1,2.9
True,31.4,4.0,2,8.1,136.1,2.2,2.2,2.5,0.6,Male,2.3,8.2,3.7,69.0,3.0,1.7,2.6
True,35.4,4.0,2,7.1,228.7,3.2,2.3,1.4,1.3,Female,4.5,7.5,4.7,80.0,0.0,1.4,2.4
True,28.2,5.0,2,8.4,93.5,2.2,2.3,1.1,1.0,Female,2.8,8.2,6.5,86.0,3.0,1.9,2.1
False,12.6,5.0,7,6.5,181.0,1.2,1.1,1.5,3.4,Female,6.4,4.0,0.0,66.0,5.0,4.0,3.9
False,10.4,4.0,8,7.1,58.5,1.3,1.6,3.2,0.1,Male,5.2,2.7,0.0,53.0,14.0,4.5,3.8
False,12.6,4.0,4,7.9,175.0,1.6,2.2,1.7,1.9,Female,3.6,4.0,2.6,67.0,6.0,2.9,3.1
False,6.3,3.0,10,6.8,206.4,1.2,0.4,4.0,3.4,Female,8.0,1.0,0.0,45.0,16.0,4.5,4.0
True,30.8,4.0,4,8.8,105.3,1.6,1.5,0.2,2.4,Female,3.8,5.0,7.1,76.0,3.0,2.9,3.3
True,12.5,4.0,5,7.7,144.0,1.2,1.2,0.6,0.3,Female,4.4,6.3,4.2,70.0,4.0,3.5,4.1
False,9.8,3.0,10,7.7,87.6,1.1,0.4,3.2,0.0,Female,6.8,1.6,0.0,36.0,15.0,4.5,3.9
False,10.1,4.0,6,6.9,176.5,1.0,0.3,3.4,1.8,Female,6.2,4.7,3.4,61.0,9.0,3.6,3.8
False,5.7,4.0,10,7.8,214.0,0.8,0.5,1.2,1.7,Male,5.3,1.0,0.0,47.0,14.0,4.5,3.8
False,16.3,3.0,6,7.5,78.9,1.1,1.2,2.1,2.9,Female,6.8,5.4,0.9,65.0,10.0,3.9,3.7
False,8.3,3.0,8,7.9,77.1,0.7,2.0,2.6,2.1,Female,7.1,1.7,2.0,61.0,7.0,4.5,4.0
True,30.5,4.0,4,6.4,187.6,2.2,1.7,1.8,1.0,Female,3.9,5.5,3.7,73.0,7.0,2.9,3.9
False,5.9,4.0,10,6.8,87.3,1.5,1.2,2.1,0.9,Male,6.5,1.0,0.0,46.0,16.0,4.5,4.0
False,19.8,4.0,7,7.7,166.8,1.4,1.7,2.0,0.1,Female,3.6,4.4,0.0,59.0,8.0,4.0,3.6
True,29.6,5.0,4,7.8,93.7,1.6,1.6,0.7,1.6,Female,3.3,6.2,3.5,79.0,9.0,2.6,3.7
True,25.4,4.0,1,7.7,90.9,2.2,3.3,1.7,0.0,Male,2.3,8.7,6.5,79.0,0.0,1.1,1.5
False,10.6,4.0,6,6.3,243.7,1.6,1.4,2.0,2.5,Male,7.1,4.6,3.7,63.0,6.0,3.8,3.2
False,15.8,4.0,2,7.6,167.1,1.7,2.5,2.1,2.1,Female,4.0,7.7,4.8,75.0,4.0,1.4,2.0
False,17.4,3.0,9,7.1,187.5,1.6,1.1,0.4,2.1,Female,8.5,1.5,1.4,60.0,7.0,4.5,3.9
True,24.7,4.0,4,7.5,221.1,2.5,1.5,2.7,0.0,Female,4.2,6.1,3.7,69.0,7.0,2.9,3.2
False,6.8,3.0,9,7.1,122.3,1.5,1.7,2.1,1.3,Male,6.9,1.0,1.3,40.0,16.0,4.5,3.9
False,22.3,5.0,5,7.9,89.2,1.4,1.5,1.1,1.1,Female,4.3,3.8,0.3,68.0,2.0,3.3,3.5
True,6.8,4.0,9,7.0,201.3,0.6,0.9,3.6,1.6,Male,7.7,2.0,0.3,57.0,10.0,4.5,4.1
True,27.5,3.0,1,6.8,195.8,2.5,2.7,1.7,2.1,Male,5.0,6.9,5.5,72.0,4.0,0.9,1.5
False,30.5,3.0,4,8.0,84.8,1.6,2.1,1.7,0.9,Male,5.4,4.7,2.4,70.0,5.0,3.0,3.1
False,10.1,4.0,10,8.0,93.0,1.2,0.6,2.6,1.0,Male,5.8,1.0,0.0,40.0,10.0,4.5,4.4
False,12.0,4.0,8,7.2,117.5,1.1,1.3,3.7,2.2,Male,6.4,1.3,0.0,53.0,7.0,4.5,4.2
False,14.5,4.0,5,7.7,254.4,2.1,1.2,2.6,0.3,Male,5.5,5.0,3.1,72.0,6.0,3.5,3.1
True,22.1,5.0,2,6.9,174.8,2.3,2.4,2.7,0.7,Male,2.8,7.9,4.1,84.0,1.0,1.9,2.2
True,36.1,4.0,2,7.5,91.4,2.8,2.7,1.1,1.5,Male,2.9,6.7,2.3,82.0,2.0,1.5,2.1
False,9.7,4.0,9,6.1,70.5,1.1,1.3,2.1,2.5,Female,8.7,1.0,0.3,49.0,17.0,4.5,3.8
True,19.0,5.0,4,8.2,148.2,1.7,1.8,1.5,0.4,Female,3.0,7.0,0.0,69.0,8.0,2.7,2.9
True,18.1,5.0,8,6.5,156.0,1.1,2.1,2.6,3.5,Male,6.3,2.0,0.4,57.0,14.0,4.5,4.0
False,5.4,5.0,10,7.0,218.4,1.4,0.9,2.7,0.0,Female,6.8,1.0,1.7,48.0,13.0,4.5,3.8
False,19.7,4.0,6,7.3,182.2,0.5,1.8,3.5,3.2,Male,6.5,2.6,1.3,61.0,3.0,3.7,3.9
False,13.8,4.0,2,7.9,17.1,2.0,2.3,0.2,2.8,Female,3.6,7.8,5.5,80.0,2.0,1.9,2.8
True,8.0,4.0,7,7.6,229.9,0.6,1.9,1.4,0.0,Male,5.6,3.7,2.9,66.0,9.0,4.1,4.2
True,10.3,4.0,9,7.8,115.2,1.2,1.4,3.2,0.0,Male,6.0,1.1,1.3,54.0,10.0,4.5,3.8
False,6.9,3.0,10,7.6,75.3,1.3,0.7,0.7,2.3,Female,6.4,1.0,0.2,51.0,9.0,4.5,4.0
False,8.2,3.0,8,8.0,159.7,0.6,1.7,2.7,1.1,Female,5.1,2.4,1.3,58.0,9.0,4.5,4.1
False,22.8,4.0,6,6.4,116.0,1.4,0.9,3.0,0.4,Female,5.5,4.0,0.6,52.0,5.0,3.6,4.1
True,28.6,4.0,3,6.8,84.8,2.0,2.3,2.0,3.5,Female,7.2,6.6,3.4,75.0,2.0,2.4,3.0
False,30.2,5.0,4,8.0,94.2,1.7,1.1,0.7,0.2,Female,2.1,6.5,1.1,72.0,4.0,3.1,3.2
True,15.9,4.0,4,8.3,169.7,2.0,2.2,1.9,0.7,Male,3.4,5.1,6.5,77.0,3.0,3.2,3.5
False,15.7,4.0,7,6.7,115.9,0.8,1.6,3.3,0.8,Male,8.0,2.7,3.3,63.0,5.0,4.1,3.6
False,14.9,4.0,10,8.3,66.1,1.4,0.5,3.4,0.0,Male,5.7,1.0,0.0,43.0,10.0,4.5,3.7
False,15.7,5.0,7,7.5,224.2,1.9,2.0,2.2,1.6,Male,5.4,3.8,1.2,59.0,10.0,4.1,4.1
True,12.1,4.0,9,7.1,234.6,1.0,1.4,1.1,0.5,Female,4.4,1.1,1.2,56.0,13.0,4.5,4.2
False,9.2,3.0,7,6.6,181.5,1.5,1.7,3.6,2.4,Female,7.0,2.5,0.0,56.0,9.0,4.1,4.2
True,18.4,4.0,8,7.6,123.3,1.3,0.5,2.7,2.5,Male,6.3,1.3,0.0,62.0,4.0,4.4,4.2
False,27.1,4.0,1,7.1,89.6,2.5,3.0,1.2,1.8,Female,4.1,7.6,7.3,93.0,3.0,1.1,1.4
True,14.6,4.0,6,6.9,162.5,1.5,1.6,2.3,1.8,Female,7.2,3.2,5.4,74.0,6.0,4.1,3.7
False,26.4,4.0,4,7.4,119.4,1.6,1.5,2.3,1.7,Male,5.8,5.9,3.2,73.0,1.0,2.8,3.1
True,25.1,4.0,3,7.7,120.4,2.5,1.7,1.4,0.7,Male,3.5,5.1,4.3,70.0,2.0,2.1,3.0
False,29.5,4.0,5,8.4,181.6,2.0,2.0,2.3,0.8,Male,4.2,4.9,0.8,59.0,7.0,3.1,3.6
True,15.4,3.0,7,7.0,92.3,1.1,1.8,3.0,3.0,Male,9.8,2.0,4.0,57.0,3.0,4.4,3.8
True,14.1,3.0,10,6.5,155.4,0.8,1.5,1.7,2.3,Male,9.0,1.0,0.3,43.0,16.0,4.5,4.0
True,9.9,2.0,10,6.7,178.9,1.4,1.4,3.1,1.7,Female,7.6,1.0,0.0,50.0,15.0,4.5,3.9
False,23.0,5.0,3,8.3,127.2,2.0,2.2,0.4,2.2,Male,4.4,6.9,1.6,73.0,4.0,2.5,3.1
False,6.8,4.0,9,6.8,101.6,1.1,1.5,4.0,1.4,Male,7.5,1.0,1.1,58.0,13.0,4.5,3.7
False,30.2,4.0,4,7.4,136.9,1.7,1.1,2.1,1.7,Other,7.1,5.4,3.9,73.0,6.0,2.6,3.5
True,19.7,4.0,8,7.3,68.0,1.6,1.9,3.0,2.2,Female,5.9,1.7,0.7,50.0,16.0,4.5,3.6
True,12.0,4.0,3,7.7,203.8,1.9,2.2,2.2,0.0,Female,3.8,7.4,4.7,81.0,3.0,2.4,3.1
False,7.8,4.0,8,8.2,163.7,1.0,1.6,1.3,2.5,Male,4.6,1.8,0.0,55.0,15.0,4.5,3.8
True,8.6,4.0,10,7.4,122.8,1.6,0.7,2.0,2.4,Male,6.2,1.0,0.0,58.0,15.0,4.5,4.1
True,14.3,5.0,5,7.9,63.1,1.3,1.8,0.3,0.6,Female,4.2,4.2,3.3,72.0,4.0,3.1,3.9
False,20.0,5.0,3,7.5,160.6,1.9,1.9,2.6,2.9,Male,4.9,7.2,5.2,73.0,4.0,2.1,2.6
False,12.6,4.0,6,7.3,198.7,1.5,1.1,2.2,0.0,Male,3.8,3.7,6.2,69.0,6.0,3.8,3.7
True,34.7,5.0,1,7.8,36.2,2.9,2.2,1.8,1.9,Female,3.4,7.8,5.7,81.0,5.0,1.0,1.3
True,9.1,4.0,6,7.2,222.3,0.6,1.0,2.7,1.5,Female,4.0,4.2,9.6,67.0,10.0,3.8,3.7
True,30.0,5.0,4,6.8,123.7,1.2,2.1,2.0,1.2,Male,5.1,7.8,2.5,65.0,5.0,2.6,3.4
False,13.6,5.0,5,7.7,137.9,1.6,1.3,2.5,1.5,Female,4.8,4.6,1.5,70.0,9.0,3.4,3.7
False,19.2,4.0,6,7.4,142.5,0.8,1.5,2.9,2.1,Male,6.8,4.2,5.3,68.0,3.0,3.4,4.1
False,27.1,5.0,3,7.8,141.4,2.2,2.6,1.5,0.0,Male,2.7,6.9,4.0,67.0,8.0,2.6,2.7
False,18.0,4.0,4,7.5,147.2,1.5,1.3,1.2,2.6,Male,3.9,6.0,2.6,67.0,4.0,3.1,3.0
False,20.9,5.0,5,7.7,146.1,1.9,1.0,0.4,1.0,Male,2.2,6.8,8.7,85.0,9.0,3.3,3.7
True,22.6,4.0,4,6.8,108.9,1.9,1.7,2.1,2.6,Male,5.7,4.8,4.6,74.0,3.0,2.7,3.7
False,8.5,4.0,8,6.3,106.3,0.5,1.4,2.4,2.2,Female,6.3,2.2,0.0,45.0,11.0,4.5,4.2
False,16.9,5.0,6,7.7,170.3,1.4,1.9,0.8,1.0,Female,5.7,4.0,2.4,62.0,6.0,3.6,3.7
False,29.4,4.0,4,7.9,188.9,2.1,1.6,3.3,1.4,Female,4.6,4.6,3.4,75.0,0.0,2.6,3.1
False,31.9,3.0,4,7.4,88.7,1.8,1.4,1.3,1.5,Male,4.4,6.5,2.3,64.0,5.0,2.5,3.5
True,6.9,3.0,9,7.8,164.0,0.9,1.0,0.2,3.3,Male,7.6,1.0,0.0,49.0,11.0,4.5,4.1
False,17.0,5.0,3,7.9,84.6,2.3,2.4,3.3,0.2,Male,2.9,7.7,1.8,69.0,2.0,2.4,2.7
True,31.0,5.0,1,7.8,183.9,3.0,2.5,0.2,1.0,Male,3.2,8.7,4.3,91.0,3.0,0.7,1.1
True,23.0,4.0,2,8.6,106.8,2.6,2.6,2.9,0.0,Male,3.3,8.1,4.4,72.0,1.0,1.7,2.4
False,11.0,3.0,6,6.8,234.6,1.2,1.2,2.6,1.6,Female,4.5,4.4,0.5,48.0,10.0,3.6,3.8
True,11.4,4.0,5,7.3,130.5,1.8,1.1,2.3,0.8,Female,4.9,3.3,4.0,72.0,6.0,3.2,3.9
False,18.9,4.0,8,6.9,268.0,0.5,1.2,1.5,0.9,Female,5.3,2.6,3.5,59.0,10.0,4.4,4.0
True,14.6,4.0,8,7.0,114.7,0.5,1.3,2.5,3.1,Male,6.1,2.5,0.0,64.0,7.0,4.5,3.6
False,20.3,3.0,3,7.6,80.7,2.0,2.3,2.9,0.6,Female,3.5,6.8,4.1,76.0,5.0,2.2,3.1
False,31.5,5.0,2,7.6,141.3,3.1,1.9,1.1,1.3,Male,3.0,8.7,3.6,81.0,2.0,1.5,2.1
False,20.5,4.0,7,6.7,115.5,1.7,1.2,2.9,1.0,Male,6.0,4.7,1.0,59.0,9.0,3.9,4.0
True,23.5,5.0,3,7.3,87.3,2.6,2.3,2.8,1.1,Male,5.3,8.7,7.0,79.0,0.0,2.0,2.9
False,10.4,2.0,8,6.5,105.6,1.1,1.8,2.3,4.5,Female,8.8,3.9,1.8,49.0,16.0,4.5,4.4
True,21.7,5.0,1,8.3,162.9,2.0,2.8,1.5,0.0,Other,2.0,7.5,5.4,82.0,3.0,0.6,1.4
True,7.0,4.0,10,7.5,205.5,1.3,0.4,2.8,2.2,Male,7.1,1.0,0.0,52.0,12.0,4.5,4.2
True,10.2,3.0,10,6.9,161.8,0.9,0.8,2.5,4.2,Female,10.0,1.0,0.0,43.0,10.0,4.5,3.9
False,14.9,3.0,7,7.0,187.6,1.4,1.0,1.1,2.7,Female,6.3,2.9,1.9,64.0,7.0,3.6,3.8
