user_id,age,gender,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,sleep_duration_hours,sleep_quality,mood_rating,stress_level,physical_activity_hours_per_week,location_type,mental_health_score,uses_wellness_apps,eats_healthy,caffeine_intake_mg_per_day,weekly_anxiety_score,weekly_depression_score,mindfulness_minutes_per_day,total_tech_usage,usage_category
1062,24,Male,5.6,1.1,0.2,1.7,2.3,4.5,3.8,1.4,0.9,6.4,4.0,1.0,9,0.6,Urban,51.0,False,True,123.7,18.0,13.0,15.0,1.3,Passive Usage
1063,70,Female,4.7,0.8,2.1,0.6,2.2,2.4,3.4,2.1,1.7,6.7,3.0,5.7,4,3.7,Suburban,69.0,False,True,171.6,6.0,6.0,20.3,2.9000000000000004,Active/High-Intensity Usage
1064,31,Male,2.1,1.1,0.1,0.0,0.9,3.9,3.6,1.9,1.2,7.6,4.0,1.4,7,1.2,Rural,58.0,False,False,171.4,10.0,13.0,18.6,1.2000000000000002,Passive Usage
1065,24,Male,7.1,1.9,2.6,0.7,1.7,4.5,3.8,0.5,1.0,7.0,4.0,1.0,10,0.0,Suburban,47.0,False,True,194.1,10.0,18.0,7.8,4.5,Passive Usage
1066,31,Female,7.0,4.5,2.6,0.3,0.4,4.1,4.2,2.1,0.9,7.7,4.0,4.2,7,1.3,Urban,66.0,False,False,145.0,6.0,13.0,22.6,7.1,Passive Usage
1067,74,Female,3.0,0.5,1.9,0.7,1.2,2.3,3.0,2.1,1.9,8.4,4.0,8.7,3,5.7,Urban,80.0,True,True,155.6,0.0,3.0,31.3,2.4,Active/High-Intensity Usage
1068,34,Female,4.6,2.6,1.8,0.0,1.0,3.7,3.8,2.0,1.4,8.2,5.0,4.6,6,0.7,Suburban,62.0,False,True,134.4,10.0,6.0,25.5,4.4,Passive Usage
1069,38,Female,4.5,1.4,1.3,1.1,2.3,4.0,4.0,0.8,1.1,8.0,5.0,2.2,7,2.4,Urban,65.0,False,False,93.6,14.0,12.0,10.0,2.7,Active/High-Intensity Usage
1070,19,Female,5.8,1.8,0.8,0.7,1.9,4.5,4.1,0.4,1.1,8.3,4.0,1.0,9,1.3,Rural,63.0,False,False,148.0,10.0,14.0,12.3,2.6,Active/High-Intensity Usage
1071,48,Female,1.9,0.9,1.5,0.0,0.7,0.9,1.3,2.4,2.6,8.0,5.0,10.0,1,6.7,Urban,81.0,False,False,200.3,4.0,0.0,16.7,2.4,Active/High-Intensity Usage
1072,20,Female,8.8,2.8,3.7,0.8,0.8,4.5,3.8,0.7,1.0,7.1,3.0,1.1,10,0.2,Urban,40.0,True,False,184.7,15.0,16.0,5.3,6.5,Passive Usage
1073,67,Male,6.0,2.0,1.8,1.8,1.4,4.5,3.7,2.0,1.6,8.1,3.0,3.6,8,0.5,Urban,48.0,True,True,120.9,14.0,7.0,18.9,3.8,Passive Usage
1074,16,Male,5.3,3.0,0.0,0.1,1.2,4.5,4.0,1.2,1.3,6.8,4.0,1.0,10,0.0,Rural,43.0,False,True,168.4,19.0,11.0,7.8,3.0,Passive Usage
1075,27,Male,4.6,2.2,0.0,1.1,1.1,3.2,3.9,2.1,1.7,7.9,4.0,6.2,5,3.3,Urban,70.0,True,True,170.2,12.0,7.0,23.1,2.2,Active/High-Intensity Usage
1076,57,Female,1.5,0.3,0.0,0.9,1.0,1.4,1.9,2.5,3.1,7.8,5.0,7.8,2,3.2,Urban,74.0,True,True,148.9,2.0,2.0,29.5,0.3,Active/High-Intensity Usage
1077,57,Male,6.6,3.0,1.1,0.8,2.8,4.1,4.0,1.7,1.6,7.8,4.0,1.7,7,0.0,Rural,55.0,False,True,148.3,9.0,7.0,22.0,4.1,Passive Usage
1078,62,Male,3.9,0.2,2.9,1.1,0.9,2.1,2.7,1.9,1.9,8.1,4.0,5.7,3,6.1,Suburban,69.0,True,False,135.7,8.0,8.0,22.4,3.1,Active/High-Intensity Usage
1079,25,Female,3.3,0.3,0.4,0.4,1.7,4.5,4.0,1.5,0.9,7.5,5.0,1.0,9,0.0,Suburban,63.0,True,False,124.0,12.0,15.0,17.8,0.7,Passive Usage
1080,65,Female,7.4,1.2,3.1,0.7,3.8,4.5,3.9,1.4,0.8,6.4,4.0,1.2,9,0.8,Urban,51.0,False,False,160.9,13.0,14.0,10.7,4.3,Passive Usage
1081,61,Female,3.4,1.2,1.7,0.7,0.6,1.7,2.3,2.3,2.1,8.2,4.0,8.2,2,7.2,Urban,88.0,False,True,129.4,3.0,4.0,37.4,2.9,Active/High-Intensity Usage
1082,71,Male,6.0,3.3,2.0,0.1,1.6,4.5,4.0,1.3,1.4,7.0,3.0,1.0,9,0.0,Urban,48.0,False,False,236.8,15.0,15.0,17.9,5.3,Passive Usage
1083,37,Female,5.4,1.8,2.0,0.9,1.6,1.0,1.4,2.2,2.7,7.4,5.0,9.3,1,4.8,Urban,88.0,True,True,162.5,4.0,6.0,15.0,3.8,Active/High-Intensity Usage
1084,69,Male,6.1,3.1,2.1,0.4,1.4,3.9,4.1,1.1,1.0,6.7,4.0,1.0,7,0.4,Suburban,58.0,False,False,163.0,13.0,9.0,15.7,5.2,Active/High-Intensity Usage
1085,30,Male,5.3,1.5,1.0,1.7,1.4,4.5,3.7,1.8,1.3,7.2,4.0,3.2,7,0.3,Suburban,61.0,False,True,106.2,12.0,8.0,11.5,2.5,Passive Usage
1086,45,Male,2.1,2.3,0.0,0.3,0.5,0.6,1.4,2.6,3.2,8.2,4.0,8.2,1,4.7,Suburban,87.0,True,False,95.0,0.0,3.0,27.5,2.3,Active/High-Intensity Usage
1087,25,Male,5.1,2.4,0.9,0.0,1.8,4.5,4.0,0.5,1.6,7.6,5.0,1.0,10,0.0,Rural,41.0,False,False,217.9,16.0,13.0,12.0,3.3,Active/High-Intensity Usage
1088,68,Male,3.2,2.6,0.5,1.3,0.0,2.2,3.5,2.0,2.2,7.2,4.0,7.4,4,6.9,Suburban,73.0,True,False,58.9,5.0,5.0,11.8,3.1,Active/High-Intensity Usage
1089,30,Female,6.9,1.6,1.8,0.2,3.2,2.9,3.6,1.0,1.1,6.2,4.0,5.2,5,4.4,Suburban,71.0,False,True,181.4,8.0,7.0,26.0,3.4000000000000004,Active/High-Intensity Usage
1090,22,Male,7.2,1.7,1.7,0.0,3.1,4.5,4.1,0.9,1.6,7.4,4.0,1.0,10,0.0,Rural,55.0,False,True,196.1,13.0,15.0,6.5,3.4,Active/High-Intensity Usage
1091,18,Female,5.9,1.7,1.2,0.8,1.1,4.5,4.3,1.0,1.0,7.1,3.0,1.0,10,0.0,Rural,45.0,True,False,166.9,16.0,8.0,9.7,2.9,Passive Usage
1092,54,Female,6.7,0.5,3.4,1.4,2.5,4.5,4.0,1.7,1.3,7.3,4.0,2.3,9,0.0,Urban,47.0,False,False,204.8,18.0,8.0,11.7,3.9,Passive Usage
1093,18,Male,5.6,1.9,0.8,1.0,1.1,4.5,3.9,0.9,1.2,7.2,4.0,1.0,10,1.3,Urban,50.0,False,False,178.5,16.0,8.0,10.3,2.7,Passive Usage
1094,70,Female,2.5,1.7,0.0,0.3,1.4,2.9,3.3,1.8,0.7,7.5,4.0,8.0,4,1.6,Suburban,69.0,True,False,170.7,8.0,3.0,11.9,1.7,Passive Usage
1095,39,Male,4.8,2.5,1.6,0.7,0.7,3.3,3.7,2.5,1.3,7.7,4.0,4.0,5,3.1,Rural,67.0,True,True,75.5,8.0,6.0,18.3,4.1,Passive Usage
1096,17,Female,8.3,2.1,2.8,0.4,2.2,4.0,3.8,2.0,1.6,6.5,3.0,2.7,7,4.1,Urban,68.0,True,True,194.5,6.0,11.0,10.5,4.9,Passive Usage
1097,46,Male,6.5,3.2,1.8,1.6,0.8,4.5,4.3,1.0,1.5,7.3,4.0,2.0,9,0.0,Urban,46.0,False,False,204.4,15.0,14.0,9.9,5.0,Active/High-Intensity Usage
1098,17,Male,6.8,2.1,1.1,0.3,2.2,4.5,3.7,1.3,1.1,7.4,3.0,2.1,9,0.1,Urban,51.0,True,True,143.6,15.0,13.0,6.9,3.2,Passive Usage
1099,41,Male,4.6,1.5,1.8,0.7,1.4,2.6,3.7,2.0,1.5,8.1,4.0,6.3,4,2.6,Rural,64.0,False,False,153.6,4.0,5.0,22.2,3.3,Active/High-Intensity Usage
1100,43,Female,6.6,2.1,3.5,0.7,1.4,4.5,3.8,1.4,0.9,7.2,4.0,3.0,8,0.0,Urban,50.0,False,False,89.3,15.0,12.0,13.1,5.6,Passive Usage
1101,46,Female,2.5,2.7,0.5,0.0,0.0,3.7,3.8,1.8,1.6,7.1,4.0,3.9,6,9.3,Suburban,70.0,True,True,151.3,6.0,6.0,17.5,3.2,Passive Usage
1102,64,Male,2.5,0.4,1.5,0.5,1.5,3.2,3.8,0.7,1.9,8.0,4.0,4.5,5,0.7,Suburban,61.0,True,False,153.3,9.0,10.0,21.7,1.9,Active/High-Intensity Usage
1103,72,Female,3.1,1.4,2.2,0.5,0.3,2.0,2.9,2.3,2.8,7.2,4.0,7.2,3,4.6,Urban,79.0,False,False,96.3,0.0,2.0,15.6,3.6,Active/High-Intensity Usage
1104,65,Female,5.2,1.4,1.8,1.4,1.5,2.4,2.9,2.1,2.0,7.0,4.0,6.1,3,2.3,Rural,67.0,False,False,135.5,8.0,5.0,36.0,3.2,Active/High-Intensity Usage
1105,33,Female,7.0,2.4,1.2,0.7,3.3,4.5,3.8,0.7,2.2,6.9,3.0,1.0,10,0.0,Rural,50.0,False,False,189.5,15.0,16.0,12.9,3.5999999999999996,Active/High-Intensity Usage
1106,35,Female,2.8,2.5,1.0,0.4,0.0,2.3,2.9,1.6,1.8,7.5,4.0,6.7,3,6.9,Rural,78.0,True,True,176.4,6.0,0.0,20.8,3.5,Active/High-Intensity Usage
1107,19,Female,5.7,2.1,1.2,0.5,1.3,4.5,4.0,1.2,2.1,8.0,4.0,1.0,10,0.1,Suburban,51.0,False,True,71.6,21.0,10.0,12.1,3.3,Active/High-Intensity Usage
1108,32,Female,3.0,0.2,2.1,0.6,0.8,1.9,3.4,2.4,2.8,7.9,4.0,7.9,3,2.2,Urban,71.0,False,False,135.4,4.0,1.0,20.8,2.3000000000000003,Active/High-Intensity Usage
1109,42,Female,2.3,0.5,2.0,0.6,0.4,1.8,2.5,2.4,2.3,7.2,5.0,8.2,2,7.2,Suburban,88.0,True,True,122.1,1.0,2.0,37.2,2.5,Active/High-Intensity Usage
1110,56,Male,6.4,1.8,3.8,1.2,0.6,3.4,3.8,1.4,1.7,8.0,3.0,4.8,5,3.3,Suburban,70.0,False,True,107.0,12.0,6.0,29.0,5.6,Active/High-Intensity Usage
1111,36,Male,4.2,1.5,0.0,1.2,2.9,2.7,3.2,1.7,1.5,8.0,4.0,6.6,4,2.7,Rural,67.0,False,True,125.7,4.0,4.0,32.9,1.5,Active/High-Intensity Usage
1112,35,Male,7.8,2.0,3.4,0.0,3.1,4.5,3.7,0.8,1.1,7.2,4.0,1.7,9,0.0,Urban,60.0,False,True,181.8,17.0,13.0,9.0,5.4,Passive Usage
1113,20,Female,5.3,1.6,1.3,1.2,0.4,4.2,4.0,2.3,1.6,6.2,4.0,3.9,7,2.0,Suburban,57.0,False,False,222.8,7.0,6.0,10.1,2.9000000000000004,Passive Usage
1114,15,Female,9.0,3.4,1.4,1.1,1.8,4.5,3.6,0.9,1.1,6.4,3.0,1.0,10,2.9,Suburban,47.0,False,False,146.7,11.0,8.0,7.9,4.8,Passive Usage
1115,19,Male,4.5,0.2,2.4,0.6,0.5,4.5,3.9,0.9,0.6,7.4,4.0,1.0,8,1.0,Urban,55.0,False,True,59.6,5.0,9.0,10.5,2.6,Passive Usage
1116,55,Female,4.4,2.3,2.4,0.0,0.7,3.7,4.0,2.6,0.6,8.2,4.0,3.1,6,8.7,Rural,76.0,False,True,115.7,10.0,5.0,17.9,4.699999999999999,Passive Usage
1117,26,Male,6.4,2.7,2.8,0.7,0.0,4.5,3.9,0.9,0.9,7.8,4.0,2.6,10,2.5,Rural,45.0,False,True,84.9,21.0,12.0,5.4,5.5,Passive Usage
1118,40,Male,8.3,2.6,3.0,0.4,3.5,4.5,3.9,1.2,1.2,6.5,3.0,1.0,10,0.5,Urban,52.0,False,True,246.4,19.0,13.0,10.4,5.6,Passive Usage
1119,60,Other,6.3,2.7,1.5,0.9,2.5,4.5,4.1,1.4,1.6,6.3,3.0,2.1,9,0.0,Urban,50.0,False,False,180.8,16.0,13.0,7.8,4.2,Passive Usage
1120,48,Male,6.3,2.8,3.0,1.0,0.7,3.4,3.7,1.6,1.0,7.1,3.0,2.9,6,2.5,Urban,67.0,False,True,162.3,7.0,3.0,12.6,5.8,Passive Usage
1121,63,Male,4.3,1.5,0.8,1.4,1.7,1.0,1.5,2.3,2.9,7.6,5.0,7.8,1,5.1,Urban,87.0,True,False,99.2,2.0,0.0,14.9,2.3,Active/High-Intensity Usage
1122,28,Female,2.9,1.0,1.2,0.0,1.0,0.8,1.1,3.6,3.5,7.0,5.0,7.4,1,4.9,Rural,87.0,True,True,86.8,2.0,1.0,34.4,2.2,Active/High-Intensity Usage
1123,40,Female,5.0,0.2,1.3,1.9,2.3,4.5,4.2,0.6,0.5,6.9,4.0,1.0,10,0.1,Suburban,48.0,False,True,202.8,15.0,11.0,6.4,1.5,Passive Usage
1124,59,Male,3.6,1.7,0.9,1.1,1.1,2.8,3.4,1.4,1.9,8.6,4.0,5.7,4,2.2,Urban,71.0,False,False,143.7,5.0,4.0,23.9,2.6,Active/High-Intensity Usage
1125,41,Female,4.2,1.3,1.6,1.0,1.2,4.1,3.6,1.5,0.9,7.3,4.0,3.2,7,1.0,Urban,63.0,True,True,140.3,13.0,11.0,22.1,2.9000000000000004,Passive Usage
1126,23,Female,8.5,3.0,2.5,1.7,0.7,4.5,4.0,1.2,0.7,6.8,3.0,1.4,9,2.1,Suburban,49.0,False,True,227.6,12.0,12.0,9.4,5.5,Passive Usage
1127,40,Male,6.0,1.7,2.2,0.8,2.0,4.5,3.7,1.2,1.2,8.7,4.0,1.4,9,0.0,Urban,51.0,False,False,81.6,11.0,16.0,6.5,3.9000000000000004,Passive Usage
1128,71,Male,5.9,1.1,0.8,1.2,3.6,4.5,3.9,1.6,1.8,7.1,5.0,2.6,8,0.9,Suburban,51.0,False,True,240.8,12.0,12.0,13.6,1.9000000000000001,Passive Usage
1129,61,Female,2.4,0.9,0.7,0.7,1.1,2.3,2.8,1.8,2.1,7.2,5.0,6.6,3,10.1,Suburban,81.0,True,True,146.0,5.0,2.0,21.3,1.6,Active/High-Intensity Usage
1130,71,Male,6.0,3.8,0.6,1.1,1.1,4.5,3.6,1.7,0.8,6.9,4.0,1.0,8,0.0,Suburban,53.0,True,True,138.9,10.0,10.0,13.5,4.3999999999999995,Passive Usage
1131,36,Female,5.0,2.0,1.6,1.3,1.4,1.0,0.9,3.0,2.3,7.5,4.0,8.9,1,5.1,Urban,86.0,False,False,138.2,4.0,1.0,15.3,3.6,Passive Usage
1132,61,Female,3.0,1.3,0.0,1.2,1.7,3.2,3.8,1.0,1.5,7.4,5.0,4.3,5,0.8,Urban,68.0,False,False,102.2,11.0,6.0,17.5,1.3,Active/High-Intensity Usage
1133,70,Other,2.8,2.1,0.5,0.0,1.1,2.6,3.2,2.6,1.7,7.6,4.0,6.6,4,7.7,Rural,78.0,True,False,187.4,8.0,9.0,12.2,2.6,Passive Usage
1134,44,Male,5.1,3.7,1.0,0.4,1.0,3.2,3.7,0.6,1.1,7.3,4.0,5.8,5,2.5,Rural,71.0,False,True,169.5,7.0,2.0,28.5,4.7,Active/High-Intensity Usage
1135,57,Other,6.3,1.6,2.7,1.3,1.5,3.9,3.9,1.5,1.0,8.8,4.0,3.3,6,1.7,Rural,62.0,False,False,154.6,8.0,12.0,17.8,4.300000000000001,Passive Usage
1136,62,Male,3.9,2.6,1.4,0.9,0.0,1.5,2.6,2.3,2.6,7.9,5.0,8.9,2,2.4,Urban,77.0,True,False,78.0,2.0,0.0,37.7,4.0,Active/High-Intensity Usage
1137,31,Male,6.8,3.1,2.6,0.6,0.9,4.5,4.0,1.8,0.8,6.7,4.0,1.9,8,0.2,Urban,57.0,False,False,172.4,15.0,9.0,8.6,5.7,Passive Usage
1138,40,Male,2.1,0.3,1.7,0.9,0.0,0.9,0.8,2.6,2.6,7.7,5.0,8.1,1,2.9,Urban,82.0,False,False,104.0,1.0,0.0,24.4,2.0,Passive Usage
1139,50,Male,2.3,1.4,1.0,0.0,0.9,0.8,1.5,2.2,2.6,8.1,5.0,10.0,1,4.2,Urban,73.0,True,True,121.5,0.0,0.0,27.3,2.4,Active/High-Intensity Usage
1140,15,Female,6.8,3.0,1.0,1.1,0.5,4.5,3.9,1.0,1.4,7.7,3.0,1.0,10,0.7,Urban,43.0,False,False,72.4,12.0,11.0,14.9,4.0,Passive Usage
1141,22,Male,4.8,1.4,0.2,0.8,2.0,4.1,4.2,1.9,1.3,6.6,4.0,3.7,7,4.0,Rural,62.0,True,True,115.8,10.0,12.0,10.1,1.5999999999999999,Passive Usage
1142,63,Male,6.7,2.4,4.1,0.7,0.7,4.5,4.0,1.3,1.0,6.4,4.0,2.3,9,0.0,Urban,55.0,False,False,214.8,10.0,13.0,14.9,6.5,Passive Usage
1143,49,Female,4.7,1.3,2.7,0.5,1.0,4.5,4.1,1.4,1.2,7.7,5.0,2.6,8,0.0,Urban,56.0,False,False,163.2,12.0,12.0,20.3,4.0,Passive Usage
1144,66,Male,3.5,1.6,2.2,0.7,0.0,2.0,2.5,3.2,2.5,7.2,5.0,7.5,2,5.7,Suburban,84.0,False,True,113.5,7.0,1.0,26.8,3.8000000000000003,Passive Usage
1145,29,Female,4.2,1.5,0.1,0.4,2.4,0.7,1.1,3.6,3.0,7.1,5.0,8.7,1,6.5,Urban,90.0,True,True,113.9,3.0,1.0,40.4,1.6,Passive Usage
1146,61,Male,3.1,2.6,1.0,0.4,0.3,2.4,3.1,1.7,1.4,7.7,5.0,4.8,3,4.0,Rural,79.0,True,False,76.7,6.0,7.0,17.6,3.6,Active/High-Intensity Usage
1147,70,Female,4.1,2.2,0.4,1.7,0.9,2.5,3.1,2.7,2.9,7.9,5.0,6.1,3,4.5,Urban,76.0,True,True,99.0,5.0,6.0,18.9,2.6,Active/High-Intensity Usage
1148,36,Female,5.0,2.1,1.6,0.0,2.2,4.4,4.0,2.1,1.0,7.2,4.0,3.8,7,0.0,Rural,60.0,False,True,99.3,5.0,8.0,8.6,3.7,Passive Usage
1149,28,Male,6.8,4.3,0.5,0.0,2.2,2.8,3.4,2.1,1.6,6.2,4.0,5.9,4,4.3,Urban,75.0,True,True,233.8,12.0,7.0,24.4,4.8,Active/High-Intensity Usage
1150,40,Male,4.6,3.6,0.8,1.1,0.3,4.4,3.8,0.9,0.9,7.2,5.0,2.5,8,2.5,Urban,57.0,False,True,139.0,12.0,9.0,15.0,4.4,Passive Usage
1151,42,Male,1.4,0.2,0.5,0.0,1.9,1.0,1.0,2.7,2.8,7.2,5.0,7.8,1,3.5,Suburban,80.0,True,True,115.4,1.0,4.0,32.3,0.7,Active/High-Intensity Usage
1152,37,Female,1.9,1.6,1.2,0.0,0.3,2.4,3.0,2.8,1.7,8.0,5.0,6.7,3,4.2,Suburban,79.0,True,False,158.1,7.0,3.0,33.0,2.8,Passive Usage
1153,28,Male,8.4,4.2,1.6,1.2,1.6,4.5,4.1,0.3,1.2,7.9,4.0,1.0,10,0.5,Suburban,48.0,False,True,122.0,15.0,8.0,10.8,5.800000000000001,Active/High-Intensity Usage
1154,38,Male,3.7,1.5,1.3,1.4,0.6,3.8,3.8,1.7,1.3,7.7,4.0,3.9,6,3.0,Urban,64.0,False,False,133.0,10.0,3.0,12.1,2.8,Passive Usage
1155,16,Male,8.8,3.9,3.2,0.0,0.4,4.5,4.0,1.3,1.6,7.1,3.0,3.8,8,4.6,Suburban,68.0,True,True,156.7,14.0,15.0,7.4,7.1,Passive Usage
1156,59,Male,4.6,1.6,2.4,0.0,1.4,4.5,3.3,2.2,0.7,7.8,4.0,1.4,8,0.0,Urban,54.0,False,True,106.8,12.0,9.0,7.8,4.0,Passive Usage
1157,40,Female,2.2,1.8,0.6,0.0,0.7,3.3,3.8,2.2,2.2,8.4,4.0,5.1,5,1.6,Suburban,63.0,False,False,154.5,5.0,5.0,22.6,2.4,Active/High-Intensity Usage
1158,28,Female,8.6,2.8,1.9,0.2,3.4,3.1,3.8,1.8,1.2,6.6,4.0,5.2,5,2.2,Rural,66.0,False,True,160.3,12.0,10.0,24.1,4.699999999999999,Active/High-Intensity Usage
1159,73,Male,4.1,1.9,0.7,1.7,0.8,2.0,3.1,2.1,1.8,7.4,4.0,6.1,3,2.8,Urban,80.0,True,False,109.9,1.0,0.0,19.2,2.5999999999999996,Active/High-Intensity Usage
1160,70,Male,3.1,2.4,1.1,0.3,0.2,2.3,3.2,2.0,1.9,8.1,5.0,5.7,3,4.6,Urban,73.0,False,True,160.2,2.0,4.0,30.7,3.5,Active/High-Intensity Usage
1161,65,Female,6.1,3.4,2.0,1.1,0.5,3.7,3.8,1.5,1.3,6.8,4.0,4.3,6,7.4,Urban,72.0,True,False,174.2,8.0,4.0,14.9,5.4,Passive Usage
1162,21,Female,8.0,2.7,2.2,1.0,1.4,3.4,4.0,1.4,1.4,6.2,3.0,4.8,6,5.9,Suburban,62.0,True,True,169.6,4.0,6.0,20.8,4.9,Active/High-Intensity Usage
1163,17,Male,6.6,2.1,0.9,1.4,1.5,4.5,3.9,1.6,1.3,6.9,4.0,2.6,8,1.1,Suburban,64.0,False,False,62.9,13.0,9.0,19.7,3.0,Passive Usage
1164,61,Male,4.6,3.5,0.3,0.2,1.7,2.4,2.9,2.5,1.7,8.0,4.0,7.7,3,3.6,Urban,80.0,True,True,162.3,4.0,4.0,16.7,3.8,Passive Usage
1165,37,Male,6.1,2.8,1.6,0.6,2.3,2.9,3.4,1.4,1.1,7.3,3.0,5.5,4,4.1,Suburban,73.0,True,True,108.6,5.0,4.0,29.4,4.4,Active/High-Intensity Usage
1166,60,Female,2.9,1.3,2.0,0.5,0.0,1.0,1.0,3.0,2.9,7.4,5.0,8.2,1,2.1,Urban,79.0,True,True,147.0,1.0,5.0,14.3,3.3,Passive Usage
1167,57,Male,6.9,3.8,0.8,0.9,2.4,4.5,4.2,2.6,1.2,7.6,4.0,1.0,9,0.0,Suburban,49.0,False,False,139.4,9.0,8.0,15.4,4.6,Passive Usage
1168,61,Female,5.3,2.6,2.4,1.3,0.5,3.7,4.0,1.6,1.4,7.6,3.0,5.3,6,0.0,Suburban,55.0,True,True,132.8,7.0,8.0,13.5,5.0,Active/High-Intensity Usage
1169,74,Female,6.8,1.8,2.2,1.9,1.8,4.3,4.2,2.0,1.2,6.8,4.0,3.7,7,0.4,Suburban,50.0,True,True,136.4,13.0,9.0,8.1,4.0,Passive Usage
1170,59,Female,3.6,0.2,0.8,0.4,3.1,3.4,3.6,0.8,1.0,7.4,4.0,3.7,5,4.0,Rural,62.0,False,True,160.5,6.0,11.0,10.2,1.0,Active/High-Intensity Usage
1171,32,Male,4.6,0.8,2.7,0.7,0.6,3.5,3.8,1.7,1.0,6.9,5.0,4.5,6,0.0,Urban,61.0,False,False,142.0,6.0,5.0,17.1,3.5,Passive Usage
1172,72,Male,7.2,3.5,2.8,1.1,0.6,3.1,3.7,1.4,1.6,7.2,4.0,7.5,5,2.1,Urban,74.0,False,True,113.2,11.0,6.0,12.2,6.3,Active/High-Intensity Usage
1173,52,Male,8.1,3.6,3.8,1.0,0.4,4.5,3.9,1.4,1.2,7.3,3.0,1.2,10,0.0,Suburban,39.0,False,True,169.9,15.0,18.0,10.0,7.4,Passive Usage
1174,49,Male,6.9,2.1,3.4,1.6,1.1,4.5,4.0,1.9,1.5,5.9,4.0,1.0,9,0.1,Rural,47.0,False,False,190.2,16.0,12.0,15.8,5.5,Passive Usage
1175,65,Female,3.4,0.4,0.5,0.5,2.7,2.7,3.5,1.8,2.1,7.0,4.0,7.1,4,5.2,Suburban,69.0,False,False,144.2,5.0,6.0,24.8,0.9,Active/High-Intensity Usage
1176,29,Other,3.9,1.0,2.5,0.4,0.3,3.2,3.1,1.2,1.2,8.3,5.0,5.2,5,1.7,Urban,68.0,True,False,33.6,12.0,6.0,25.6,3.5,Passive Usage
1177,39,Female,4.1,0.5,2.5,1.4,0.9,2.6,2.8,1.8,2.9,7.3,5.0,6.4,3,5.9,Suburban,86.0,True,True,118.1,7.0,3.0,24.7,3.0,Active/High-Intensity Usage
1178,69,Female,3.2,0.5,1.1,0.8,2.4,1.3,2.6,1.8,1.9,8.4,3.0,8.4,2,4.8,Urban,79.0,True,True,90.9,1.0,3.0,30.1,1.6,Active/High-Intensity Usage
1179,51,Male,8.0,3.8,2.0,0.9,2.0,4.5,4.0,0.7,0.9,6.3,3.0,1.3,10,1.7,Rural,50.0,False,False,156.9,13.0,17.0,11.2,5.8,Passive Usage
1180,42,Male,4.3,3.9,0.0,0.6,0.9,2.0,2.0,2.3,2.5,7.2,4.0,7.3,2,4.2,Urban,81.0,True,False,72.9,5.0,3.0,17.4,3.9,Active/High-Intensity Usage
1181,24,Male,3.7,1.0,0.0,1.2,1.2,4.5,3.7,1.8,0.6,7.6,4.0,1.4,9,1.3,Urban,50.0,False,True,114.5,14.0,9.0,10.7,1.0,Passive Usage
1182,53,Female,3.5,2.0,0.0,0.1,2.3,2.3,3.0,2.7,1.6,7.4,5.0,6.2,3,7.3,Urban,85.0,False,True,131.0,5.0,5.0,28.7,2.0,Passive Usage
1183,71,Female,5.5,0.8,1.9,0.3,3.0,2.6,3.2,2.5,1.0,8.0,5.0,4.9,4,5.5,Urban,67.0,False,True,142.2,5.0,3.0,26.5,2.7,Passive Usage
1184,31,Female,6.5,2.0,2.0,0.0,3.1,1.6,2.5,2.2,2.7,7.1,4.0,7.3,2,4.3,Urban,79.0,True,False,108.4,1.0,2.0,18.1,4.0,Active/High-Intensity Usage
1185,53,Male,6.7,3.5,1.2,0.2,2.8,3.7,3.9,1.3,0.0,7.5,3.0,3.1,6,2.6,Suburban,65.0,False,False,202.9,11.0,11.0,19.1,4.7,Passive Usage
1186,36,Male,7.5,3.0,3.4,1.2,0.7,3.7,3.9,1.1,1.4,6.5,3.0,4.1,6,2.0,Suburban,57.0,False,False,186.7,11.0,12.0,10.7,6.4,Active/High-Intensity Usage
1187,40,Female,8.0,2.7,2.6,0.6,3.2,4.5,3.9,2.3,1.4,7.2,4.0,1.2,8,0.9,Urban,50.0,False,False,200.8,11.0,12.0,17.6,5.300000000000001,Passive Usage
1188,58,Male,1.3,1.8,0.0,0.0,0.7,2.7,3.0,2.4,2.2,7.7,5.0,8.7,3,1.1,Suburban,72.0,False,False,171.5,1.0,2.0,29.4,1.8,Active/High-Intensity Usage
1189,39,Female,4.4,3.1,1.3,1.5,0.0,1.7,2.7,3.2,2.2,7.0,4.0,7.2,2,3.7,Urban,77.0,True,True,146.6,4.0,0.0,33.0,4.4,Balanced
1190,31,Female,5.1,2.6,0.5,0.7,1.5,1.8,2.2,2.7,1.9,7.6,5.0,8.2,2,4.6,Suburban,88.0,True,True,129.3,4.0,4.0,16.3,3.1,Passive Usage
1191,27,Female,9.0,2.4,2.0,1.6,2.9,4.5,3.4,1.4,1.8,7.6,3.0,1.4,10,0.0,Suburban,49.0,False,False,177.2,17.0,10.0,8.2,4.4,Passive Usage
1192,34,Male,5.9,1.9,1.5,1.1,2.1,4.0,3.5,1.5,1.2,6.9,4.0,2.7,7,2.6,Rural,65.0,False,True,129.4,11.0,11.0,13.0,3.4,Passive Usage
